"MAP_LABEL","GFE_ID","SYSTEM_SITE","GFE_TYPE","SPECIES_QUALIFIED","Y_LAT","X_LONGT","FAZ_ACRO","MAZ_ACRO","JAZ_ACRO","CU_NAME","CU_ACRO","CU_LAT","CU_LONGT","CU_TYPE","CU_INDEX","FULL_CU_IN","SBJ_ID","POP_ID","IS_INDICATOR","CMNTS","EFFECTIVE_DT","WATERSHED_CDE","FWA_WATERSHED_CDE"
22,294,"WEST ROAD RIVER","Stream","CO","53.3107548157047","-122.87579421664","MFR","GStr","MFR+GStr","INTERIOR FRASER","IntrFR","53.09457857","-123.2251244","Current","48","CO-48",2,45985,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2013-08-07,"170-000000-00000-00000-0000-0000-000-000-000-000-000-000","100-500560-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
23,2037,"WILLIAMS LAKE RIVER","Stream","CO","52.1638205244168","-122.272318897353","MFR","GStr","MFR+GStr","INTERIOR FRASER","IntrFR","53.09457857","-123.2251244","Current","48","CO-48",2,45309,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2013-08-07,"100-385000-00000-00000-0000-0000-000-000-000-000-000-000","100-382626-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
1,531,"CEDAR RIVER","Stream","CK","54.8331653729357","-128.842924456229","LSK","NSKEst","LSK+NSKEst","KALUM-EARLY TIMING","KALUM-E","54.843567754","-128.987825987","Current","49","CK-49",5,47809,"Y","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"430-513000-00000-00000-0000-0000-000-000-000-000-000-000","400-195432-496805-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
2,530,"CLEAR CREEK","Stream","CK","54.8245561810486","-128.790780222612","LSK","NSKEst","LSK+NSKEst","KALUM-EARLY TIMING","KALUM-E","54.843567754","-128.987825987","Current","49","CK-49",5,47804,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"430-465300-00000-00000-0000-0000-000-000-000-000-000-000","400-195432-441173-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
1,13,"PITT RIVER - UPPER","Stream","CK","49.5667090884547","-122.632922925282","LFR","GStr","LFR+GStr","LOWER FRASER RIVER-UPPER PITT_SU_1.3","LFR-UPITT","49.65244247","-122.6568973","Current","5","CK-5",5,47921,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"100-026700-00000-00000-0000-0000-000-000-000-000-000-000","100-025956-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
1,1119,"ADAM RIVER","Stream","CM","50.4658760974358","-126.277488033607","EVI","SFj","EVI+SFj","NORTHEAST VANCOUVER ISLAND","NEVI","50.3340309230001","-126.562212189","Current","5","CM-5",4,52696,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"920-758000-00000-00000-0000-0000-000-000-000-000-000-000","920-757566-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
2,1123,"AMOR DE COSMOS CREEK","Stream","CM","50.3570623271337","-125.685336310712","EVI","SFj","EVI+SFj","NORTHEAST VANCOUVER ISLAND","NEVI","50.3340309230001","-126.562212189","Current","5","CM-5",4,52736,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"920-700700-00000-00000-0000-0000-000-000-000-000-000-000","920-698537-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
3,1123,"AMOR DE COSMOS CREEK","Stream","CM","50.3570623271337","-125.685336310712","EVI","SFj","EVI+SFj","NORTHEAST VANCOUVER ISLAND","NEVI","50.3340309230001","-126.562212189","Current","5","CM-5",4,52737,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"920-700700-00000-00000-0000-0000-000-000-000-000-000-000","920-698537-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
4,1109,"CLUXEWE RIVER","Stream","CM","50.6117218091324","-127.177519522753","EVI","SFj","EVI+SFj","NORTHEAST VANCOUVER ISLAND","NEVI","50.3340309230001","-126.562212189","Current","5","CM-5",4,52601,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"920-851500-00000-00000-0000-0000-000-000-000-000-000-000","920-850204-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
5,1120,"EVE RIVER","Stream","CM","50.4378363023387","-126.246707588812","EVI","SFj","EVI+SFj","NORTHEAST VANCOUVER ISLAND","NEVI","50.3340309230001","-126.562212189","Current","5","CM-5",4,52706,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"920-758000-11400-00000-0000-0000-000-000-000-000-000-000","920-757566-086842-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
6,1111,"HYDE CREEK","Stream","CM","50.5829346640043","-127.017972621987","EVI","SFj","EVI+SFj","NORTHEAST VANCOUVER ISLAND","NEVI","50.3340309230001","-126.562212189","Current","5","CM-5",4,52621,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"920-830500-00000-00000-0000-0000-000-000-000-000-000-000","920-829288-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
7,1108,"KEOGH RIVER","Stream","CM","50.6777670277878","-127.348428142347","EVI","SFj","EVI+SFj","NORTHEAST VANCOUVER ISLAND","NEVI","50.3340309230001","-126.562212189","Current","5","CM-5",4,52591,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"920-866900-00000-00000-0000-0000-000-000-000-000-000-000","920-866395-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
8,1115,"KOKISH RIVER","Stream","CM","50.531533853564","-126.871627096099","EVI","SFj","EVI+SFj","NORTHEAST VANCOUVER ISLAND","NEVI","50.3340309230001","-126.562212189","Current","5","CM-5",4,52661,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"920-810900-00000-00000-0000-0000-000-000-000-000-000-000","920-810549-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
9,1115,"KOKISH RIVER","Stream","CM","50.531533853564","-126.871627096099","EVI","SFj","EVI+SFj","NORTHEAST VANCOUVER ISLAND","NEVI","50.3340309230001","-126.562212189","Current","5","CM-5",4,52662,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"920-810900-00000-00000-0000-0000-000-000-000-000-000-000","920-810549-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
10,1110,"MILLS CREEK","Stream","CM","50.5894333191674","-127.123647978555","EVI","SFj","EVI+SFj","NORTHEAST VANCOUVER ISLAND","NEVI","50.3340309230001","-126.562212189","Current","5","CM-5",4,52611,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"920-838200-00000-00000-0000-0000-000-000-000-000-000-000","920-836690-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
11,1101,"NAHWITTI RIVER","Stream","CM","50.8587070533813","-128.008082965101","EVI","SFj","EVI+SFj","NORTHEAST VANCOUVER ISLAND","NEVI","50.3340309230001","-126.562212189","Current","5","CM-5",4,52526,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"920-953700-00000-00000-0000-0000-000-000-000-000-000-000","920-954598-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
12,1118,"NAKA CREEK","Stream","CM","50.4768475457679","-126.42467860383","EVI","SFj","EVI+SFj","NORTHEAST VANCOUVER ISLAND","NEVI","50.3340309230001","-126.562212189","Current","5","CM-5",4,52686,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"920-769500-00000-00000-0000-0000-000-000-000-000-000-000","920-770712-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
13,1112,"NIMPKISH RIVER","Stream","CM","50.5666673489778","-126.982022117072","EVI","SFj","EVI+SFj","NORTHEAST VANCOUVER ISLAND","NEVI","50.3340309230001","-126.562212189","Current","5","CM-5",4,52631,"Y","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"920-825900-00000-00000-0000-0000-000-000-000-000-000-000","920-824808-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
14,1124,"PYE CREEK","Stream","CM","50.3363301345358","-125.519786498331","EVI","SFj","EVI+SFj","NORTHEAST VANCOUVER ISLAND","NEVI","50.3340309230001","-126.562212189","Current","5","CM-5",4,52746,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"920-686300-00000-00000-0000-0000-000-000-000-000-000-000","920-683858-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
15,1106,"QUATSE RIVER","Stream","CM","50.6999019030667","-127.480135651072","EVI","SFj","EVI+SFj","NORTHEAST VANCOUVER ISLAND","NEVI","50.3340309230001","-126.562212189","Current","5","CM-5",4,52571,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"920-896200-00000-00000-0000-0000-000-000-000-000-000-000","920-895713-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
16,1121,"SALMON RIVER","Stream","CM","50.373111478923","-125.929930931","EVI","SFj","EVI+SFj","NORTHEAST VANCOUVER ISLAND","NEVI","50.3340309230001","-126.562212189","Current","5","CM-5",4,52716,"Y","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"920-725300-00000-00000-0000-0000-000-000-000-000-000-000","920-722273-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
17,1102,"SHUSHARTIE RIVER","Stream","CM","50.8466525685182","-127.868280069714","EVI","SFj","EVI+SFj","NORTHEAST VANCOUVER ISLAND","NEVI","50.3340309230001","-126.562212189","Current","5","CM-5",4,52536,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"920-940400-00000-00000-0000-0000-000-000-000-000-000-000","920-941384-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
18,1104,"SONGHEES CREEK","Stream","CM","50.7834404942995","-127.576085320811","EVI","SFj","EVI+SFj","NORTHEAST VANCOUVER ISLAND","NEVI","50.3340309230001","-126.562212189","Current","5","CM-5",4,52551,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"920-914600-00000-00000-0000-0000-000-000-000-000-000-000","920-914471-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
19,1100,"STRANDBY RIVER","Stream","CM","50.8390458475656","-128.147259774419","EVI","SFj","EVI+SFj","NORTHEAST VANCOUVER ISLAND","NEVI","50.3340309230001","-126.562212189","Current","5","CM-5",4,52516,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"920-969500-00000-00000-0000-0000-000-000-000-000-000-000","920-970148-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
20,1117,"TSITIKA RIVER","Stream","CM","50.4808331450601","-126.586631309908","EVI","SFj","EVI+SFj","NORTHEAST VANCOUVER ISLAND","NEVI","50.3340309230001","-126.562212189","Current","5","CM-5",4,52676,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"920-782100-00000-00000-0000-0000-000-000-000-000-000-000","920-782999-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
21,1105,"TSULQUATE RIVER","Stream","CM","50.7308828970855","-127.494485349542","EVI","SFj","EVI+SFj","NORTHEAST VANCOUVER ISLAND","NEVI","50.3340309230001","-126.562212189","Current","5","CM-5",4,52561,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"920-900500-00000-00000-0000-0000-000-000-000-000-000-000","920-900113-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
1,118,"AMERICAN CREEK","Stream","CO","49.4329374796524","-121.436249223808","FRCany","GStr","FRCany+GStr","FRASER CANYON","FRCany","49.77051983","-121.5451544","Current","5","CO-5",2,47140,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"100-119000-00000-00000-0000-0000-000-000-000-000-000-000","100-117583-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
2,2529,"ANDERSON CREEK CHANNEL","Artificial Channel","CO","49.2059240373078","-121.74193887404","LFR","GStr","LFR+GStr","FRASER CANYON","FRCany","49.77051983","-121.5451544","Current","5","CO-5",2,44607,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"100-089400-00000-00000-0000-0000-000-000-000-000-000-000","100-088370-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
3,124,"ANDERSON RIVER","Stream","CO","49.8418066518158","-121.435165240814","FRCany","GStr","FRCany+GStr","FRASER CANYON","FRCany","49.77051983","-121.5451544","Current","5","CO-5",2,47153,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"100-158000-00000-00000-0000-0000-000-000-000-000-000-000","100-156509-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
4,112,"COQUIHALLA RIVER","Stream","CO","49.3935278153539","-121.439193637657","FRCany","GStr","FRCany+GStr","FRASER CANYON","FRCany","49.77051983","-121.5451544","Current","5","CO-5",2,47122,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"100-115400-00000-00000-0000-0000-000-000-000-000-000-000","100-113848-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
5,110,"HUNTER CREEK","Stream","CO","49.3582804060606","-121.574434977897","FRCany","GStr","FRCany+GStr","FRASER CANYON","FRCany","49.77051983","-121.5451544","Current","5","CO-5",2,47114,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"100-106400-00000-00000-0000-0000-000-000-000-000-000-000","100-104902-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
6,125,"NAHATLATCH RIVER","Stream","CO","49.9771392985613","-121.510190957375","FRCany","GStr","FRCany+GStr","FRASER CANYON","FRCany","49.77051983","-121.5451544","Current","5","CO-5",2,47159,"Y","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"100-170100-00000-00000-0000-0000-000-000-000-000-000-000","100-168517-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
7,109,"RUBY CREEK","Stream","CO","49.3524482080664","-121.606677311732","FRCany","GStr","FRCany+GStr","FRASER CANYON","FRCany","49.77051983","-121.5451544","Current","5","CO-5",2,47111,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"100-104700-00000-00000-0000-0000-000-000-000-000-000-000","100-103301-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
8,111,"SILVERHOPE CREEK","Stream","CO","49.3705955554884","-121.462899042469","FRCany","GStr","FRCany+GStr","FRASER CANYON","FRCany","49.77051983","-121.5451544","Current","5","CO-5",2,47118,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"100-112900-00000-00000-0000-0000-000-000-000-000-000-000","100-111269-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
9,115,"STEVEN CREEK","Stream","CO","49.3844327402062","-121.393018273416","FRCany","GStr","FRCany+GStr","FRASER CANYON","FRCany","49.77051983","-121.5451544","Current","5","CO-5",2,2422,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"",""
10,113,"SUCKER CREEK","Stream","CO","49.3827981925138","-121.424448245278","FRCany","GStr","FRCany+GStr","FRASER CANYON","FRCany","49.77051983","-121.5451544","Current","5","CO-5",2,47127,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"100-115400-03100-00000-0000-0000-000-000-000-000-000-000","100-113848-030843-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
1,2683,"ADA COVE CREEK","Stream","PKE","52.0555371531114","-128.050549628469","HecLow","HStr","HecLow+HStr","HECATE LOWLANDS","HStr-HecLow","52.37985058","-128.6814048","Current","5","PKE-5",3,3152,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"915-213000-71100-00000-0000-0000-000-000-000-000-000-000","915-553298-730791-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
2,1864,"ARGYH CREEK","Stream","PKE","52.9048870870909","-129.029903512314","HecLow","HStr","HecLow+HStr","HECATE LOWLANDS","HStr-HecLow","52.37985058","-128.6814048","Current","5","PKE-5",3,43942,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"915-488300-46000-00000-0000-0000-000-000-000-000-000-000","915-620970-451752-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
3,1942,"BANKS LAKES CREEK","Stream","PKE","53.3768813179793","-130.198968732525","HecLow","HStr","HecLow+HStr","HECATE LOWLANDS","HStr-HecLow","52.37985058","-128.6814048","Current","5","PKE-5",3,44332,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"915-560000-25100-00000-0000-0000-000-000-000-000-000-000","915-669295-369517-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
4,1869,"BARNARD CREEK","Stream","PKE","53.0529948883172","-129.119624635793","HecLow","HStr","HecLow+HStr","HECATE LOWLANDS","HStr-HecLow","52.37985058","-128.6814048","Current","5","PKE-5",3,43967,"Y","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"915-488300-64900-00000-0000-0000-000-000-000-000-000-000","915-620970-642580-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
