SpeciesId,StatArea,BroodYear,Escape,TR2,TR3,TR4,TR5,TR6,TR7,Total,Total ER,Age2,Age3,Age4,Age5,Age6,Age7
PKe,4,1976,1237285.06,2462545.975,,0,,0,,2462545.975,0.343358588,1,0,0,0,0,0
PKe,5,1976,374138.1786,526041.6927,,0,,0,,526041.6927,0.263706078,1,0,0,0,0,0
PKe,6,1976,1421462.362,4003181.362,,0,,0,,4003181.362,0.259615827,1,0,0,0,0,0
PKe,7,1976,319113.8555,687621.7136,,0,,0,,687621.7136,0.610457602,1,0,0,0,0,0
PKe,8,1976,2088702.525,5328847.509,,0,,0,,5328847.509,0.48222783,1,0,0,0,0,0
PKe,9,1976,394337.1477,556000.3317,,0,,0,,556000.3317,0.62383183,1,0,0,0,0,0
PKe,10,1976,34289.45795,46416.01105,,0,,0,,46416.01105,0.574896626,1,0,0,0,0,0
SX,1,1976,87684.50093,,183.7751943,76233.10102,8353.89526,567.0777424,0,85337.84922,0.2,,0.00371,0.8513,0.13754,0.00743,0
SX,02E,1976,30786.31307,,475.9788663,8700.457361,2745.803085,0,0,11922.23931,0.2,,0.02721,0.61054,0.36224,0,0
SX,3,1976,,,,,,111150.973,95.49518932,111246.4682,,,0.01153,0.28175,0.58584,0.12071,0.00015
SX,4,1976,648062,,39742.82787,716286.2305,1961569.174,41145.85694,0,2758744.089,0.586468189,,0.013,0.46597,0.51008,0.01092,0
SX,6,1976,23119.19668,,6681.992067,91150.38109,29678.47905,0,0,127510.8522,0.388076644,,0.05769,0.77564,0.16666,0,0
SX,7,1976,11085.72777,,3538.966432,45266.14157,36740.66636,2275.34734,28.65190085,87849.7736,0.832338575,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,8,1976,112872.1059,,41616.455,151657.3108,78185.28972,1373.824058,0,272832.8796,0.642452364,,0.12787,0.60919,0.25,0.01293,0
SX,9,1976,399415,,7003.887634,154703.4581,654174.5461,11130.28809,100.2328675,827112.4128,0.60594727,,0.01588,0.34178,0.63485,0.00736,0.00009
SX,10,1976,60930.68778,,80.59913229,48086.6435,228721.4231,5758.590408,0,282647.2561,0.604632921,,0.00263,0.36722,0.61886,0.01127,0
CM,1,1977,90690.55735,,0,50029.67435,12874.33178,0,0,62904.00613,0.055459762,,0,0.89285,0.10714,0,0
CM,02E,1977,244123.5776,,65515.00299,212917.865,39283.29598,441.0075043,0,318157.1714,0.412480324,,0.18046,0.69123,0.12651,0.00178,0
CM,02W,1977,92013.18295,,15580.82342,53678.25196,35241.79771,632.6953201,0,105133.5684,0.170635355,,0.07939,0.69702,0.21237,0.0112,0
CM,3,1977,102533.3293,,13674.11539,35960.47613,8848.171211,1105.571213,0,59588.33395,0.56207242,,0.08855,0.76025,0.1447,0.00647,0
CM,4,1977,14169.29577,,1407.478591,35827.26699,1170.239201,10.64734734,0,38415.63212,0.568559217,,0.01986,0.89403,0.08388,0.0022,0
CM,5,1977,43651.64837,,2577.622408,8464.644058,1149.658332,0,0,12191.9248,0.376306393,,0.09714,0.87428,0.02857,0,0
CM,6,1977,123047.1237,,73159.36371,155331.8158,35907.33747,139.2252377,0,264537.7423,0.310606779,,0.21289,0.68521,0.10097,0.00091,0
CM,7,1977,199769.1167,,154326.4216,283610.3878,37338.09471,275.9100154,0,475550.8141,0.277996319,,0.27588,0.65695,0.06577,0.00138,0
CM,8,1977,223782.5774,,95140.57107,323304.616,34606.98454,1124.527291,0,454176.6989,0.262795369,,0.17212,0.73415,0.09183,0.00187,0
CM,9,1977,18639.84813,,12815.55417,24236.1769,47492.29794,0,0,84544.02901,0.694987982,,0.16666,0.66666,0.16666,0,0
CM,10,1977,89387.8616,,53855.6589,60614.8236,6784.305517,0,0,121254.788,0.134265223,,0.4643,0.4852,0.05049,0,0
CO,02E,1977,80977.78173,,125352.1507,3521.367467,0,0,0,128873.5181,0.261048099,,0.97333,0.02666,0,0,0
CO,02W,1977,28072.2472,,10929.89917,0,0,0,0,10929.89917,0.261048099,,1,0,0,0,0
CO,3,1977,75752.07727,,137950.8236,97980.7675,566.7450047,29.50796116,0,236527.8441,0.548470712,,0.59858,0.39909,0.00226,0.00006,0
CO,4,1977,117807.918,,447783.6748,95494.18957,534.9838783,0,0,543812.8482,0.59,,0.75139,0.24624,0.00236,0,0
CO,6,1977,103091.0296,,235648.8893,50997.30393,1690.996249,0,0,288337.1894,0.44859171,,0.81662,0.17795,0.00542,0,0
CO,7,1977,12621.04513,,1026.73601,1148.177584,0,0,0,2174.913594,0.357617469,,0.91212,0.08787,0,0,0
CO,8,1977,50579.05734,,34163.39158,9003.328947,0,0,0,43166.72053,0.365178628,,0.74897,0.25102,0,0,0
CO,9,1977,18664.87804,,14238.10099,5269.389386,0,0,0,19507.49038,0.278547137,,0.79411,0.20588,0,0,0
CO,10,1977,,,,,,,,0,,,0.77485,0.22514,0,0,0
PKo,02E,1977,13708.05606,34061.70206,,0,,0,,34061.70206,0.176300331,1,0,0,0,0,0
PKo,3,1977,321595.6061,140324.5623,,0,,0,,140324.5623,0.56207242,1,0,0,0,0,0
PKo,4,1977,1598636.096,1701347.667,,0,,0,,1701347.667,0.568559217,1,0,0,0,0,0
PKo,5,1977,171135.7213,94026.12708,,0,,0,,94026.12708,0.376306393,1,0,0,0,0,0
PKo,6,1977,229014.591,1564575.739,,0,,0,,1564575.739,0.641608966,1,0,0,0,0,0
PKo,7,1977,397682.5338,1332504.099,,0,,0,,1332504.099,0.446148158,1,0,0,0,0,0
PKo,8,1977,650119.8911,2413124.915,,0,,0,,2413124.915,0.169675529,1,0,0,0,0,0
PKo,9,1977,32504.61168,111180.6112,,0,,0,,111180.6112,0.875894255,1,0,0,0,0,0
PKo,10,1977,31109.66395,60119.49593,,0,,0,,60119.49593,0.425794922,1,0,0,0,0,0
SX,1,1977,76836.9338,,332.8956376,51703.83823,10490.93823,378.0518282,0,62905.72393,0.2,,0.00371,0.8513,0.13754,0.00743,0
SX,02E,1977,27987.55734,,387.7641164,4627.902852,1693.245236,0,0,6708.912204,0.2,,0.02721,0.61054,0.36224,0,0
SX,3,1977,,,,,539423.0022,74285.70777,84.26939789,613792.9794,,,0.01153,0.28175,0.58584,0.12071,0.00015
SX,4,1977,1058658,,19991.85807,1791940.507,1920450.291,21498.16789,0,3753880.824,0.592785691,,0.013,0.46597,0.51008,0.01092,0
SX,6,1977,61354.79118,,6779.780412,138119.0756,24723.52269,0,0,169622.3787,0.351215233,,0.05769,0.77564,0.16666,0,0
SX,7,1977,13761.10161,,2677.958757,79884.27042,45696.55907,343.8228102,29.13652426,128631.7476,0.764021647,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,8,1977,103181.4943,,31833.72798,190520.4761,26560.59846,2810.748011,0,251725.5506,0.464127234,,0.12787,0.60919,0.25,0.01293,0
SX,9,1977,393754,,7191.479709,352187.1407,958794.8172,7717.9308,65.35145482,1325956.72,0.626563911,,0.01588,0.34178,0.63485,0.00736,0.00009
SX,10,1977,128657.3522,,344.5307109,135718.6944,316050.6369,3756.585079,0,455870.4471,0.301467537,,0.00263,0.36722,0.61886,0.01127,0
CM,1,1978,88946.50817,,0,107286.0981,5979.430106,0,0,113265.5282,0.062433126,,0,0.89285,0.10714,0,0
CM,02E,1978,350396.8451,,55586.49058,214632.5244,31248.53174,1222.231629,0,302689.7784,0.248987364,,0.18046,0.69123,0.12651,0.00178,0
CM,02W,1978,52793.64383,,6114.294248,115667.4599,11993.70259,2153.603002,0,135929.0598,0.18035839,,0.07939,0.69702,0.21237,0.0112,0
CM,3,1978,105976.4948,,4188.578186,46485.91442,24691.09041,1628.455304,0,76994.03833,0.463849576,,0.08855,0.76025,0.1447,0.00647,0
CM,4,1978,9851.254258,,796.1614886,12472.28622,404.5991991,205.8025099,0,13878.84942,0.453383479,,0.01986,0.89403,0.08388,0.0022,0
CM,5,1978,20957.05555,,940.5160065,35179.54495,1110.084457,0,0,37230.14542,0.318718524,,0.09714,0.87428,0.02857,0,0
CM,6,1978,328451.6278,,48261.10568,243672.3835,15407.59298,186.5031368,0,307527.5853,0.400159157,,0.21289,0.68521,0.10097,0.00091,0
CM,7,1978,405703.1528,,119099.5883,372908.313,13078.13473,609.7693081,0,505695.8053,0.451601429,,0.27588,0.65695,0.06577,0.00138,0
CM,8,1978,57983.62689,,75800.38729,276653.4963,54941.19052,536.1988283,0,407931.273,0.706006568,,0.17212,0.73415,0.09183,0.00187,0
CM,9,1978,73417.04186,,6059.044226,189969.1917,12887.81814,0,0,208916.0541,0.440662072,,0.16666,0.66666,0.16666,0,0
CM,10,1978,70233.31983,,58004.61588,65191.71739,3737.561465,0,0,126933.8947,0.354765653,,0.4643,0.4852,0.05049,0,0
CO,02E,1978,158304.9258,,128529.9125,3035.821039,0,0,0,131565.7336,0.30529354,,0.97333,0.02666,0,0,0
CO,02W,1978,16773.32591,,37968.67873,0,0,0,0,37968.67873,0.30529354,,1,0,0,0,0
CO,3,1978,83106.3032,,146955.7309,100030.4933,1062.286602,37.82758921,0,248086.3384,0.64143185,,0.59858,0.39909,0.00226,0.00006,0
CO,4,1978,155358.7056,,291394.9323,55669.79298,1382.173015,0,0,348446.8983,0.69,,0.75139,0.24624,0.00236,0,0
CO,6,1978,150795.0557,,234018.085,55521.0435,1713.829534,0,0,291252.9581,0.524624204,,0.81662,0.17795,0.00542,0,0
CO,7,1978,9178.941912,,11917.29148,1548.797782,0,0,0,13466.08926,0.4182306,,0.91212,0.08787,0,0,0
CO,8,1978,43503.23067,,26862.39129,5388.041258,0,0,0,32250.43254,0.42707331,,0.74897,0.25102,0,0,0
CO,9,1978,18664.87804,,20324.78763,8268.44058,0,0,0,28593.22821,0.325758517,,0.79411,0.20588,0,0,0
CO,10,1978,,,,,,,,0,,,0.77485,0.22514,0,0,0
PKe,1,1978,333925.5886,535335.8507,,0,,0,,535335.8507,0.050734482,1,0,0,0,0,0
PKe,02E,1978,757914.224,400964.3231,,0,,0,,400964.3231,0.245417427,1,0,0,0,0,0
PKe,02W,1978,242209.1433,347538.1867,,0,,0,,347538.1867,0.480514514,1,0,0,0,0,0
PKe,3,1978,746205.4782,433789.1408,,0,,0,,433789.1408,0.463849576,1,0,0,0,0,0
PKe,4,1978,1346068.313,2286891.25,,0,,0,,2286891.25,0.453383479,1,0,0,0,0,0
PKe,5,1978,358382.4607,422856.9193,,0,,0,,422856.9193,0.318718524,1,0,0,0,0,0
PKe,6,1978,1256463.362,4130436.595,,0,,0,,4130436.595,0.68613379,1,0,0,0,0,0
PKe,7,1978,335464.7136,774259.4923,,0,,0,,774259.4923,0.512137696,1,0,0,0,0,0
PKe,8,1978,3547674.509,3279358.307,,0,,0,,3279358.307,0.334251073,1,0,0,0,0,0
PKe,9,1978,165551.3317,304607.8083,,0,,0,,304607.8083,0.702245984,1,0,0,0,0,0
PKe,10,1978,28055.01105,5416.22345,,0,,0,,5416.22345,0.395574708,1,0,0,0,0,0
SX,1,1978,40678.37672,,225.780953,64930.4015,6993.958822,357.0489489,0,72507.19022,0.2,,0.00371,0.8513,0.13754,0.00743,0
SX,02E,1978,16792.5344,,206.2575087,2853.873425,8237.409254,0,0,11297.54019,0.2,,0.02721,0.61054,0.36224,0,0
SX,3,1978,,,,259423.7134,360513.4387,65553.16462,130.5560211,685620.8728,,,0.01153,0.28175,0.58584,0.12071,0.00015
SX,4,1978,471683,,50013.83352,1754377.42,1003409.963,26532.21828,0,2834333.435,0.616564314,,0.013,0.46597,0.51008,0.01092,0
SX,6,1978,20747.99702,,10273.31967,115059.471,21291.89879,0,0,146624.6895,0.730531484,,0.05769,0.77564,0.16666,0,0
SX,7,1978,15437.581,,4725.97783,99356.83383,6905.108105,349.6382911,31.87986626,111369.4379,0.691929714,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,8,1978,59339.28779,,39991.32635,64722.37785,54341.12822,2475.616572,0,161530.449,0.486880944,,0.12787,0.60919,0.25,0.01293,0
SX,9,1978,880600,,16371.62289,516185.179,664844.6104,5032.062021,148.6548861,1202582.129,0.396645993,,0.01588,0.34178,0.63485,0.00736,0.00009
SX,10,1978,84051.81488,,972.3959681,187538.0943,206173.9111,1254.024433,0,395938.4258,0.735954161,,0.00263,0.36722,0.61886,0.01127,0
CM,1,1979,49530.9967,,0,49828.58422,9372.853036,0,0,59201.43726,0.110961542,,0,0.89285,0.10714,0,0
CM,02E,1979,67209.73211,,56034.13691,170732.9052,86603.84117,2033.601372,0,315404.4847,0.015512226,,0.18046,0.69123,0.12651,0.00178,0
CM,02W,1979,86991.7692,,13175.25924,39364.65231,40824.82212,2260.384243,0,95625.11791,0.119639197,,0.07939,0.69702,0.21237,0.0112,0
CM,3,1979,70900.89215,,5414.552532,129720.3556,36368.83513,931.7066306,0,172435.4499,0.398223257,,0.08855,0.76025,0.1447,0.00647,0
CM,4,1979,7330.52997,,277.161916,4312.175675,7820.495375,91.81713259,0,12501.6501,0.477567999,,0.01986,0.89403,0.08388,0.0022,0
CM,5,1979,45287.45035,,3908.838328,33968.58439,524.7578485,0,0,38402.18056,0.330810784,,0.09714,0.87428,0.02857,0,0
CM,6,1979,130363.4502,,75708.24166,104558.1535,20639.68047,476.293917,0,201382.3696,0.405816878,,0.21289,0.68521,0.10097,0.00091,0
CM,7,1979,259835.3532,,156599.4352,130615.8013,28903.06521,711.2964311,0,316829.5982,0.454080792,,0.27588,0.65695,0.06577,0.00138,0
CM,8,1979,173325.8247,,64862.79852,439208.2306,26197.14276,1737.334014,0,532005.5059,0.548611651,,0.17212,0.73415,0.09183,0.00187,0
CM,9,1979,20201.07321,,47492.29794,51551.27255,8746.627772,0,0,107790.1983,0.321270587,,0.16666,0.66666,0.16666,0,0
CM,10,1979,7981.059071,,62384.41855,35914.95844,1186.161092,0,0,99485.53809,0.417740959,,0.4643,0.4852,0.05049,0,0
CO,02E,1979,102981.1708,,110807.4679,3342.148664,0,0,0,114149.6166,0.314142628,,0.97333,0.02666,0,0,0
CO,02W,1979,30366.52388,,9053.337939,0,0,0,0,9053.337939,0.314142628,,1,0,0,0,0
CO,3,1979,66122.39687,,150029.9971,187493.5852,1361.793212,38.2875768,0,338923.663,0.660024077,,0.59858,0.39909,0.00226,0.00006,0
CO,4,1979,67410.91881,,169873.1162,143827.2978,1745.364252,0,0,315445.7783,0.71,,0.75139,0.24624,0.00236,0,0
CO,6,1979,211002.1999,,254776.7681,56270.73638,2029.256307,0,0,313076.7608,0.539830702,,0.81662,0.17795,0.00542,0,0
CO,7,1979,7908.722198,,16075.45284,973.383855,0,0,0,17048.8367,0.430353226,,0.91212,0.08787,0,0,0
CO,8,1979,52151.46327,,16075.79523,23901.03895,0,0,0,39976.83418,0.439452247,,0.74897,0.25102,0,0,0
CO,9,1979,4666.219509,,31892.55652,21000.00163,0,0,0,52892.55815,0.335200792,,0.79411,0.20588,0,0,0
CO,10,1979,,,,,,,,0,,,0.77485,0.22514,0,0,0
PKo,02E,1979,34061.70206,10888.94849,,0,,0,,10888.94849,0,1,0,0,0,0,0
PKo,3,1979,84444.0581,599530.2772,,0,,0,,599530.2772,0.398223257,1,0,0,0,0,0
PKo,4,1979,888838.4662,5598681.793,,0,,0,,5598681.793,0.477567999,1,0,0,0,0,0
PKo,5,1979,62921.27026,260641.7123,,0,,0,,260641.7123,0.330810784,1,0,0,0,0,0
PKo,6,1979,832107.7393,1879867.6,,0,,0,,1879867.6,0.468157585,1,0,0,0,0,0
PKo,7,1979,725254.0987,1422011.253,,0,,0,,1422011.253,0.455720925,1,0,0,0,0,0
PKo,8,1979,1706264.915,2739678.854,,0,,0,,2739678.854,0.292923087,1,0,0,0,0,0
PKo,9,1979,81746.61118,292609.1104,,0,,0,,292609.1104,0.264740405,1,0,0,0,0,0
PKo,10,1979,46664.49593,153418.4078,,0,,0,,153418.4078,0.223804272,1,0,0,0,0,0
SX,1,1979,39548.42181,,283.5388712,43286.93433,6605.405554,781.3071117,0,50957.18587,0.2,,0.00371,0.8513,0.13754,0.00743,0
SX,02E,1979,13993.77867,,127.1921304,13883.70856,10067.94464,0,0,24078.84533,0.2,,0.02721,0.61054,0.36224,0,0
SX,3,1979,,,10616.42537,173381.0657,318133.8309,101559.5288,102.2472067,603793.098,,,0.01153,0.28175,0.58584,0.12071,0.00015
SX,4,1979,1297161,,48965.43156,916639.0769,1238370.278,58332.6888,0,2262307.476,0.575510539,,0.013,0.46597,0.51008,0.01092,0
SX,6,1979,29047.19583,,8558.142471,99089.22127,6767.585855,0,0,114414.9496,0.749206563,,0.05769,0.77564,0.16666,0,0
SX,7,1979,14948.60785,,5877.980628,15013.59605,7021.902346,382.5583951,42.96965418,28339.00707,0.838140767,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,8,1979,101684.0301,,13585.59346,132417.4619,47861.9204,3936.269002,0,197801.2447,0.687558701,,0.12787,0.60919,0.25,0.01293,0
SX,9,1979,411995,,23995.16654,357931.57,433476.1998,11446.42623,143.768281,826993.1309,0.065395862,,0.01588,0.34178,0.63485,0.00736,0.00009
SX,10,1979,19240.42735,,1343.671095,122339.4541,68825.04094,7052.424904,0,199560.591,0.371913984,,0.00263,0.36722,0.61886,0.01127,0
CM,1,1980,19987.92903,,0,78107.10864,16358.80222,0,0,94465.91085,0.349899982,,0,0.89285,0.10714,0,0
CM,02E,1980,239824.0873,,44573.25847,473178.2451,144095.1829,1114.2136,0,662960.9001,0.339402355,,0.18046,0.69123,0.12651,0.00178,0
CM,02W,1980,137544.9048,,4483.884225,133991.5607,42849.02304,1581.797458,0,182906.2654,0.299105332,,0.07939,0.69702,0.21237,0.0112,0
CM,3,1980,86235.69071,,15109.47324,191072.089,20808.11475,714.136816,0,227703.8139,0.441541801,,0.08855,0.76025,0.1447,0.00647,0
CM,4,1980,39712.73577,,95.8261261,83350.0165,3489.051038,69.27958029,0,87004.17325,0.439426819,,0.01986,0.89403,0.08388,0.0022,0
CM,5,1980,18262.52542,,3774.287154,16057.59016,958.5295637,0,0,20790.40688,0.311740194,,0.09714,0.87428,0.02857,0,0
CM,6,1980,142153.9827,,32485.88881,140063.8557,52709.86015,668.6283567,0,225928.233,0.586328746,,0.21289,0.68521,0.10097,0.00091,0
CM,7,1980,146693.4638,,54850.91107,288664.7905,33715.45084,806.3912443,0,378037.5436,0.737763826,,0.27588,0.65695,0.06577,0.00138,0
CM,8,1980,209613.5486,,102974.5705,209423.9424,84881.1761,3769.444681,0,401049.1337,0.62077064,,0.17212,0.73415,0.09183,0.00187,0
CM,9,1980,65892.32502,,12887.81814,34986.51109,15440.86563,0,0,63315.19486,0.143068335,,0.16666,0.66666,0.16666,0,0
CM,10,1980,95674.62535,,34368.38129,11398.05371,3195.802671,0,0,48962.23767,0.175159197,,0.4643,0.4852,0.05049,0,0
CN,3,1980,,,,,,5813.36586,55.97754207,5869.343402,,,0.11044,0.28912,0.47981,0.11857,0.00203
CN,4,1980,,,,18599.37549,34370.47863,22361.77251,1967.948106,77299.57472,,,0.02757,0.16565,0.45584,0.34313,0.00779
CN,6,1980,,,,,538.0035867,46.45078488,2.846188676,587.3005603,,,0.08068,0.3643,0.52078,0.03178,0.00244
CN,8,1980,,,,,25326.41756,2985.921123,7.540721647,28319.8794,,,0.0811,0.33302,0.50783,0.07772,0.0003
CN,10,1980,1874.640719,,102.6630936,958.723936,252.2112105,37.69453497,0,1351.292775,0.276541993,,0.04591,0.62755,0.30102,0.02551,0
CO,02E,1980,86619.67636,,121988.4262,2899.563673,0,0,0,124887.9899,0.32741626,,0.97333,0.02666,0,0,0
CO,02W,1980,7351.272465,,13716.73236,0,0,0,0,13716.73236,0.32741626,,1,0,0,0,0
CO,3,1980,71924.72786,,281210.8698,240356.5018,1378.352765,46.32629347,0,522992.0507,0.687912418,,0.59858,0.39909,0.00226,0.00006,0
CO,4,1980,154944.1014,,438880.5843,181620.5507,828.4230704,0,0,621329.5581,0.74,,0.75139,0.24624,0.00236,0,0
CO,6,1980,126206.9295,,258216.9832,66627.24875,2788.103299,0,0,327632.3352,0.56264045,,0.81662,0.17795,0.00542,0,0
CO,7,1980,620.7582314,,10103.05312,1074.39496,0,0,0,11177.44808,0.448537165,,0.91212,0.08787,0,0,0
CO,8,1980,24721.71542,,71311.29654,39022.95626,0,0,0,110334.2528,0.458020652,,0.74897,0.25102,0,0,0
CO,9,1980,11665.54877,,81000.00627,21831.33244,0,0,0,102831.3387,0.349364206,,0.79411,0.20588,0,0,0
CO,10,1980,,,,,,,,0,,,0.77485,0.22514,0,0,0
PKe,1,1980,429221.8507,563470.2835,,0,,0,,563470.2835,0.198219491,1,0,0,0,0,0
PKe,02E,1980,399961.3231,232401.4102,,0,,0,,232401.4102,0.002501469,1,0,0,0,0,0
PKe,02W,1980,266550.1867,200892.0198,,0,,0,,200892.0198,0.233033385,1,0,0,0,0,0
PKe,3,1980,242253.1024,1535430.215,,0,,0,,1535430.215,0.441541801,1,0,0,0,0,0
PKe,4,1980,1281969.902,1831570.796,,0,,0,,1831570.796,0.439426819,1,0,0,0,0,0
PKe,5,1980,291035.4211,210377.7425,,0,,0,,210377.7425,0.311740194,1,0,0,0,0,0
PKe,6,1980,1232456.595,1228418.216,,0,,0,,1228418.216,0.701615903,1,0,0,0,0,0
PKe,7,1980,306581.4923,407505.9895,,0,,0,,407505.9895,0.604032633,1,0,0,0,0,0
PKe,8,1980,2369950.307,471026.6697,,0,,0,,471026.6697,0.27731279,1,0,0,0,0,0
PKe,9,1980,281909.8083,228646.8005,,0,,0,,228646.8005,0.07451549,1,0,0,0,0,0
PKe,10,1980,3117.22345,18124.50552,,0,,0,,18124.50552,0.424465501,1,0,0,0,0,0
SX,1,1980,71639.14122,,189.0259141,40882.10465,14454.18157,252.0345522,0,55777.34668,0.2,,0.00371,0.8513,0.13754,0.00743,0
SX,02E,1980,11400.26502,,618.7725261,16968.97712,17390.0862,0,0,34977.83585,0.2,,0.02721,0.61054,0.36224,0,0
SX,3,1980,,,7095.292567,152999.5188,492875.0909,79538.10209,87.347455,732595.3518,,,0.01153,0.28175,0.58584,0.12071,0.00015
SX,4,1980,602807,,25583.79255,1131280.963,2722632.059,20138.99931,0,3899635.814,0.607846122,,0.013,0.46597,0.51008,0.01092,0
SX,6,1980,43126.1938,,7370.272657,31495.3034,19155.30903,0,0,58020.88509,0.633019141,,0.05769,0.77564,0.16666,0,0
SX,7,1980,8480.084975,,888.2089264,15267.53871,7683.047768,515.6358501,39.27503325,24393.70629,0.878658463,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,8,1980,81807.90647,,27795.17478,116629.0474,76101.2007,2687.934834,0,223213.3577,0.671384121,,0.12787,0.60919,0.25,0.01293,0
SX,9,1980,443445,,16638.65601,233370.0452,986027.8595,11070.15764,130.5017228,1247237.22,0.020292513,,0.01588,0.34178,0.63485,0.00736,0.00009
SX,10,1980,128491.2795,,876.5365185,40839.39569,387060.5868,6582.208615,0,435358.7276,0.018748146,,0.00263,0.36722,0.61886,0.01127,0
CM,1,1981,39351.23527,,0,136323.3518,25105.3909,0,0,161428.7427,0.297716166,,0,0.89285,0.10714,0,0
CM,02E,1981,270524.7969,,123532.6968,787294.2455,78949.99225,1181.272019,0,990958.2066,0.121740594,,0.18046,0.69123,0.12651,0.00178,0
CM,02W,1981,69518.09872,,15262.49084,140635.2109,29985.3779,1543.440792,0,187426.5205,0.097285942,,0.07939,0.69702,0.21237,0.0112,0
CM,3,1981,26305.59985,,22255.55583,109320.2447,15949.05556,630.7815512,0,148155.6376,0.443859595,,0.08855,0.76025,0.1447,0.00647,0
CM,4,1981,18159.35178,,1852.222589,37185.9387,2632.624051,31.16036395,0,41701.9457,0.546848436,,0.01986,0.89403,0.08388,0.0022,0
CM,5,1981,6143.565326,,1784.176685,29331.00465,1498.248597,0,0,32613.42993,0.365451003,,0.09714,0.87428,0.02857,0,0
CM,6,1981,130168.3078,,43517.39858,357696.7317,73994.87148,266.291407,0,475475.2931,0.425785411,,0.21289,0.68521,0.10097,0.00091,0
CM,7,1981,226654.0528,,121222.1385,336727.7305,38222.94498,553.5664288,0,496726.3804,0.4749806,,0.27588,0.65695,0.06577,0.00138,0
CM,8,1981,136623.417,,49100.49271,678553.0277,184164.2973,1441.369973,0,913259.1876,0.68975694,,0.17212,0.73415,0.09183,0.00187,0
CM,9,1981,28983.26535,,8746.627772,61763.46254,78866.77927,0,0,149376.8696,0.20275475,,0.16666,0.66666,0.16666,0,0
CM,10,1981,113726.4415,,10907.22843,30709.09233,7690.538145,0,0,49306.85891,0.089660045,,0.4643,0.4852,0.05049,0,0
CN,3,1981,,,,,23523.96291,3265.356621,44.23048408,26833.55002,,,0.11044,0.28912,0.47981,0.11857,0.00203
CN,4,1981,,,3095.916587,12490.09618,29706.37451,86607.60709,2047.318353,133947.3127,,,0.02757,0.16565,0.45584,0.34313,0.00779
CN,6,1981,,,,376.3499268,761.0782446,37.00045279,1.924824789,1176.353449,,,0.08068,0.3643,0.52078,0.03178,0.00244
CN,8,1981,,,,16608.49161,19508.80481,1907.802577,7.894660923,38032.99366,,,0.0811,0.33302,0.50783,0.07772,0.0003
CN,10,1981,1530,,70.15053191,525.7962524,444.7955126,57.28162837,0,1098.023925,0.231249785,,0.04591,0.62755,0.30102,0.02551,0
CO,02E,1981,92905.41072,,105834.0741,4071.633648,0,0,0,109905.7077,0.296444452,,0.97333,0.02666,0,0,0
CO,02W,1981,26713.07459,,22183.69955,0,0,0,0,22183.69955,0.296444452,,1,0,0,0,0
CO,3,1981,92595.532,,360496.9252,243279.263,1667.746565,20.10414195,0,605464.0389,0.622839622,,0.59858,0.39909,0.00226,0.00006,0
CO,4,1981,127976.2494,,554204.4843,86204.73009,3057.095581,0,0,643466.3099,0.67,,0.75139,0.24624,0.00236,0,0
CO,6,1981,140585.4845,,305741.2836,91542.72499,4260.50624,0,0,401544.5148,0.509417705,,0.81662,0.17795,0.00542,0,0
CO,7,1981,7759.477893,,11151.47872,1819.604587,0,0,0,12971.08331,0.406107974,,0.91212,0.08787,0,0,0
CO,8,1981,20992.40784,,116429.1482,13619.83609,0,0,0,130048.9843,0.414694374,,0.74897,0.25102,0,0,0
CO,9,1981,17498.32316,,84206.568,4090.174559,0,0,0,88296.74256,0.316316241,,0.79411,0.20588,0,0,0
CO,10,1981,,,,,,,,0,,,0.77485,0.22514,0,0,0
PKo,02E,1981,10704.94849,21124.83213,,0,,0,,21124.83213,0.016897867,1,0,0,0,0,0
PKo,3,1981,333423.011,3152341.189,,0,,0,,3152341.189,0.443859595,1,0,0,0,0,0
PKo,4,1981,2537051.408,12818324.8,,0,,0,,12818324.8,0.546848436,1,0,0,0,0,0
PKo,5,1981,165389.9372,252707.6819,,0,,0,,252707.6819,0.365451003,1,0,0,0,0,0
PKo,6,1981,605077.5996,4399161.285,,0,,0,,4399161.285,0.678127545,1,0,0,0,0,0
PKo,7,1981,441302.2526,496029.9107,,0,,0,,496029.9107,0.689663319,1,0,0,0,0,0
PKo,8,1981,1080679.854,2972117.52,,0,,0,,2972117.52,0.605545061,1,0,0,0,0,0
